name,category,location,lat,lng,polarity,numReviews,monthly_reviews,review_variance
Yellow Bar,restaurant,Tuscany,43.771088,11.257824,7,21,"[0, 2, 1, 1, 2, 0, 2, 0, 2, 4, 3, 4]",1.8541666666666667
Osteria Pepò,restaurant,Tuscany,43.776603,11.254644,7,21,"[2, 1, 1, 2, 3, 0, 1, 5, 0, 4, 2, 0]",2.3541666666666665
Trattoria Pallottino,restaurant,Tuscany,43.769832,11.259982,7,21,"[1, 1, 1, 1, 1, 1, 0, 1, 2, 5, 5, 2]",2.3541666666666665
Trattoria Papei,restaurant,Tuscany,43.317084,11.332463,7,21,"[0, 2, 1, 1, 2, 1, 3, 1, 2, 4, 3, 1]",1.1875
Ristorante Pizza Man,restaurant,Tuscany,43.768084,11.311632,6,21,"[3, 2, 0, 2, 1, 4, 3, 0, 0, 2, 1, 3]",1.6875
O'Munaciello,restaurant,Tuscany,43.767716,11.24668,6,21,"[1, 1, 2, 2, 5, 1, 1, 0, 3, 3, 1, 1]",1.6875
The Space Cinema,attraction,Tuscany,43.79040562079,11.228800220244,8,20,"[1, 4, 1, 5, 2, 0, 1, 2, 0, 1, 2, 1]",2.055555555555555
Duomo di Siena,attraction,Tuscany,43.31727339148,11.328777563062,7,20,"[2, 0, 2, 2, 0, 2, 2, 4, 2, 0, 3, 1]",1.3888888888888886
Pizzeria Senzanome,restaurant,Tuscany,43.786792,11.233558,6,20,"[0, 2, 2, 3, 0, 2, 0, 2, 0, 4, 2, 3]",1.7222222222222223
I Sette Peccati Srl,restaurant,Tuscany,43.799237,11.24588,6,20,"[4, 2, 4, 2, 0, 1, 0, 0, 0, 2, 1, 4]",2.3888888888888884
Giannino in San Lorenzo,restaurant,Tuscany,43.774312,11.254834,6,20,"[1, 0, 0, 1, 1, 0, 1, 4, 4, 2, 4, 2]",2.222222222222222
Rifrullo,attraction,Tuscany,43.764144002852,11.261415481567,6,20,"[1, 4, 1, 0, 1, 2, 2, 6, 1, 2, 0, 0]",2.888888888888889
The Space Cinema,attraction,Tuscany,43.547667,10.338157,8,19,"[0, 0, 3, 4, 3, 0, 0, 1, 2, 1, 3, 2]",1.9097222222222223
Stazione Campo Di Marte,poi,Tuscany,43.777581,11.276075,7,19,"[1, 3, 2, 2, 1, 1, 1, 0, 4, 1, 2, 1]",1.076388888888889
Ottavo Nano Srl,restaurant,Tuscany,43.840575,10.515093,7,19,"[2, 2, 3, 2, 0, 2, 0, 2, 1, 2, 1, 2]",0.7430555555555557
Numero 11,restaurant,Tuscany,43.713975707215,10.403337193049,7,19,"[0, 3, 1, 3, 4, 2, 0, 3, 2, 1, 0, 0]",1.9097222222222223
Boccon del Prete,restaurant,Tuscany,43.315999,11.330212,6,19,"[2, 3, 2, 2, 1, 1, 0, 3, 1, 1, 1, 2]",0.7430555555555557
Trattoria Pizzeria Toscana,restaurant,Tuscany,43.721717306267,10.397111315559,6,19,"[0, 0, 0, 3, 3, 4, 3, 2, 2, 2, 0, 0]",2.076388888888889
Basilica di San Miniato al Monte,attraction,Tuscany,43.759448,11.264937,8,18,"[0, 2, 0, 3, 0, 2, 1, 4, 1, 4, 1, 0]",2.0833333333333335
Trattoria Da Burde,restaurant,Tuscany,43.794094,11.18584,7,18,"[0, 2, 1, 2, 3, 2, 1, 1, 1, 1, 3, 1]",0.75
Finisterrae,restaurant,Tuscany,43.769009,11.262015,7,18,"[2, 0, 1, 2, 2, 0, 4, 0, 1, 3, 2, 1]",1.4166666666666667
Michelangelo,attraction,Tuscany,43.761809,11.268318,7,18,"[0, 0, 0, 0, 3, 5, 4, 1, 2, 1, 1, 1]",2.5833333333333335
Multiplex Omnia Center,attraction,Tuscany,43.87389069194,11.06237411499,7,18,"[3, 0, 4, 4, 1, 0, 1, 1, 2, 0, 1, 1]",1.9166666666666667
La Cité Libreriacafè,attraction,Tuscany,43.769297885718,11.245679343185,7,18,"[3, 2, 1, 2, 1, 0, 0, 0, 3, 2, 3, 1]",1.25
Zoe Bar,attraction,Tuscany,43.76504473511,11.258853971958,7,18,"[0, 1, 0, 2, 2, 1, 2, 2, 5, 2, 1, 0]",1.75
Il Montino,restaurant,Tuscany,43.718063,10.401692,6,18,"[0, 3, 1, 0, 2, 1, 1, 1, 3, 1, 1, 4]",1.4166666666666667
Lo Schiaccianoci,restaurant,Tuscany,43.709384,10.400552,6,18,"[0, 0, 3, 1, 1, 2, 1, 1, 2, 3, 1, 3]",1.0833333333333333
Il Vegetariano,restaurant,Tuscany,43.780732,11.257364,6,18,"[2, 1, 0, 2, 3, 2, 0, 1, 1, 3, 1, 2]",0.9166666666666666
Nerone,restaurant,Tuscany,43.778242,11.25073,6,18,"[0, 1, 0, 0, 2, 4, 3, 1, 2, 2, 0, 3]",1.75
Brac,restaurant,Tuscany,43.767605,11.258295,6,18,"[2, 3, 2, 2, 0, 0, 1, 2, 2, 0, 3, 1]",1.0833333333333333
Piazza del Vino,restaurant,Tuscany,43.773012,11.283116,6,18,"[2, 0, 2, 0, 4, 1, 3, 3, 0, 1, 2, 0]",1.75
Green Store,attraction,Tuscany,43.77462652444,11.284246444702,6,18,"[1, 1, 2, 0, 1, 1, 2, 2, 4, 2, 1, 1]",0.9166666666666666
Autodromo Internazionale Del Mugello,attraction,Tuscany,43.99688978843,11.372008323669,6,18,"[0, 3, 0, 1, 4, 1, 3, 2, 3, 1, 0, 0]",1.9166666666666667
Montalcino,attraction,Tuscany,43.057756145389,11.489838168648,6,18,"[1, 1, 2, 2, 1, 3, 0, 2, 3, 1, 1, 1]",0.75
Montepulciano,attraction,Tuscany,43.093151927447,11.78217270593,6,18,"[1, 4, 0, 1, 3, 1, 1, 1, 3, 0, 2, 1]",1.4166666666666667
Bagno Vignoni,attraction,Tuscany,43.028198918363,11.618918670738,8,17,"[2, 2, 0, 2, 1, 0, 2, 5, 1, 1, 1, 0]",1.7430555555555554
The Lion's Fountain Irish Pub,attraction,Tuscany,43.771496,11.261326,7,17,"[0, 1, 3, 0, 1, 0, 1, 4, 1, 1, 2, 3]",1.5763888888888886
Trattoria dall'Oste,restaurant,Tuscany,43.776015,11.24685,6,17,"[0, 2, 3, 0, 2, 2, 0, 1, 2, 4, 0, 1]",1.576388888888889
Beach Club,attraction,Tuscany,43.97896,10.142105,6,17,"[0, 1, 2, 2, 0, 2, 4, 5, 1, 0, 0, 0]",2.576388888888888
Viareggio,attraction,Tuscany,43.874695029171,10.25687456131,8,16,"[0, 2, 2, 1, 3, 0, 3, 4, 1, 0, 0, 0]",1.8888888888888893
Osteria Le Logge,restaurant,Tuscany,43.31847,11.333392,7,16,"[0, 0, 0, 0, 3, 3, 0, 3, 2, 1, 3, 1]",1.722222222222222
Osteria Nonna Gina,restaurant,Tuscany,43.314598,11.327225,7,16,"[0, 1, 1, 1, 1, 2, 1, 4, 1, 3, 1, 0]",1.2222222222222223
Bar Pasticceria Buselli,restaurant,Tuscany,43.711952000392,10.422034263611,7,16,"[0, 2, 1, 1, 2, 1, 1, 2, 4, 1, 0, 1]",1.0555555555555556
Il Teatro del Sale,restaurant,Tuscany,43.771121,11.266269,7,16,"[2, 2, 2, 1, 0, 2, 1, 1, 1, 1, 1, 2]",0.38888888888888884
Caffetteria delle Oblate,restaurant,Tuscany,43.772634,11.2595,7,16,"[1, 2, 1, 2, 2, 1, 1, 1, 1, 3, 0, 1]",0.5555555555555556
RivaReno,restaurant,Tuscany,43.771426,11.261263,7,16,"[0, 1, 2, 2, 3, 2, 0, 4, 1, 1, 0, 0]",1.5555555555555556
Terme Antica Querciolaia,attraction,Tuscany,43.292485,11.607137,7,16,"[0, 4, 1, 1, 0, 3, 0, 0, 4, 1, 0, 2]",2.2222222222222223
Piazza dell'Anfiteatro,attraction,Tuscany,43.84534129343,10.506106764078,7,16,"[0, 4, 1, 1, 1, 0, 2, 1, 3, 0, 1, 2]",1.3888888888888886
Piazza della Santissima Annunziata,attraction,Tuscany,43.776462519841,11.260626912117,7,16,"[2, 0, 0, 1, 2, 0, 2, 2, 4, 2, 0, 1]",1.388888888888889
Slowly,attraction,Tuscany,43.770233850996,11.252671480179,7,16,"[1, 2, 4, 0, 1, 1, 0, 0, 2, 3, 1, 1]",1.3888888888888886
Baracchina Bianca,restaurant,Tuscany,43.530096,10.305764,6,16,"[0, 1, 0, 1, 3, 1, 2, 5, 0, 1, 2, 0]",2.055555555555556
Osteria dei Cavalieri,restaurant,Tuscany,43.718461,10.400049,6,16,"[1, 2, 0, 1, 2, 0, 1, 2, 3, 2, 1, 1]",0.7222222222222222
Il Cardellino Srl,restaurant,Tuscany,43.402374,10.414385,6,16,"[0, 0, 1, 2, 2, 0, 2, 5, 0, 1, 1, 2]",1.888888888888889
Osteria Baralla,restaurant,Tuscany,43.845886,10.506112,6,16,"[0, 1, 2, 0, 0, 4, 2, 3, 1, 3, 0, 0]",1.888888888888889
Atlantic Oil,restaurant,Tuscany,43.744071,11.745864,6,16,"[1, 1, 0, 3, 3, 3, 1, 3, 1, 0, 0, 0]",1.555555555555556
Piazza Delle Vettovaglie,attraction,Tuscany,43.716961553036,10.401770174503,6,16,"[1, 2, 0, 2, 2, 1, 1, 0, 2, 2, 3, 0]",0.888888888888889
Fortezza da Basso,attraction,Tuscany,43.781830739953,11.248819828033,6,16,"[2, 0, 2, 3, 2, 1, 2, 1, 1, 1, 0, 1]",0.722222222222222
Piazza dei Pitti,attraction,Tuscany,43.765515,11.249673,6,16,"[1, 1, 3, 0, 3, 0, 0, 0, 2, 4, 1, 1]",1.7222222222222223
Bar Pasticceria Gaetano,restaurant,Tuscany,43.793886,11.21932,7,15,"[2, 0, 2, 1, 1, 2, 0, 0, 2, 0, 5, 0]",2.0208333333333335
Relais Firenze Stibbert,restaurant,Tuscany,43.788848205526,11.250987052917,7,15,"[2, 0, 3, 1, 2, 1, 2, 1, 1, 0, 0, 2]",0.8541666666666666
San Marco Museum,attraction,Tuscany,43.778459,11.25931,7,15,"[1, 0, 2, 1, 2, 0, 0, 2, 2, 2, 3, 0]",1.0208333333333333
Livorno,attraction,Tuscany,43.552187244967,10.307879447937,7,15,"[0, 0, 0, 0, 1, 3, 2, 3, 3, 1, 0, 2]",1.5208333333333333
Monteriggioni,attraction,Tuscany,43.390056803087,11.223659578229,7,15,"[1, 1, 1, 0, 2, 1, 3, 3, 0, 1, 0, 2]",1.0208333333333333
Gelatería di Piazza,restaurant,Tuscany,43.467389,11.043402,6,15,"[1, 1, 1, 2, 2, 3, 1, 3, 0, 0, 1, 0]",1.0208333333333333
Trattoria Osenna,restaurant,Tuscany,43.059147,11.605087,6,15,"[0, 0, 1, 1, 2, 0, 3, 3, 3, 2, 0, 0]",1.5208333333333333
Tea-Room Porta Giustizia,restaurant,Tuscany,43.317154447223,11.333508185991,6,15,"[0, 1, 1, 1, 1, 1, 1, 1, 0, 3, 1, 4]",1.1875
Gelateria Sottani,restaurant,Tuscany,43.78552842145,11.450665022857,6,15,"[1, 0, 3, 3, 1, 0, 2, 1, 1, 1, 1, 1]",0.8541666666666666
Bazeel,attraction,Tuscany,43.716527304989,10.401842594147,6,15,"[0, 1, 2, 0, 0, 3, 0, 3, 1, 1, 2, 2]",1.1875
Bar Pietrasantese,restaurant,Tuscany,43.957004749311,10.231243,8,14,"[1, 0, 1, 2, 2, 0, 4, 1, 1, 0, 0, 2]",1.3055555555555556
Chiesa di Orsanmichele,attraction,Tuscany,43.770716,11.255185,8,14,"[0, 2, 0, 3, 0, 0, 4, 0, 2, 1, 0, 2]",1.8055555555555554
Ristorante Taverna dei Poeti,restaurant,Tuscany,42.745834,10.377467,7,14,"[0, 1, 1, 0, 0, 3, 3, 3, 2, 0, 1, 0]",1.4722222222222223
Niwa,restaurant,Tuscany,43.778658098131,11.23917085476,7,14,"[1, 1, 2, 2, 1, 1, 2, 1, 0, 2, 0, 1]",0.47222222222222227
Piazza Napoleone,attraction,Tuscany,43.841264852461,10.50243268986,7,14,"[0, 1, 0, 3, 2, 0, 4, 1, 0, 1, 2, 0]",1.6388888888888886
Prato,attraction,Tuscany,43.880468150372,11.096781492233,7,14,"[0, 0, 1, 1, 3, 0, 2, 1, 1, 2, 0, 3]",1.138888888888889
Castellina in Chianti,attraction,Tuscany,43.471273575179,11.285415887833,7,14,"[0, 1, 0, 3, 1, 0, 0, 5, 1, 2, 1, 0]",2.138888888888889
Osteria Bernardo,restaurant,Tuscany,43.717317,10.404064,6,14,"[1, 3, 1, 0, 1, 2, 1, 1, 1, 1, 2, 0]",0.638888888888889
Grano Sallis,restaurant,Tuscany,43.847584,10.525268,6,14,"[1, 3, 1, 1, 3, 0, 0, 0, 1, 2, 2, 0]",1.138888888888889
Corsaro Verde,restaurant,Tuscany,43.881775,10.77196,6,14,"[0, 1, 0, 0, 2, 0, 2, 3, 1, 3, 2, 0]",1.3055555555555556
Ristorante Cinese La Fortuna,restaurant,Tuscany,43.72315,10.948607,6,14,"[3, 0, 1, 0, 1, 1, 2, 0, 3, 0, 2, 1]",1.138888888888889
Osteria Il Gallo Giallo,restaurant,Tuscany,43.648502,11.206265,6,14,"[2, 1, 1, 0, 2, 3, 1, 2, 0, 1, 0, 1]",0.8055555555555557
Trattoria da Giorgio,restaurant,Tuscany,43.773897,11.246069,6,14,"[0, 0, 0, 0, 2, 3, 2, 0, 2, 1, 3, 1]",1.3055555555555558
Hemingway,restaurant,Tuscany,43.768676,11.242725,6,14,"[4, 2, 2, 1, 0, 1, 0, 0, 1, 1, 1, 1]",1.138888888888889
Osteria Il Grattacielo,restaurant,Tuscany,43.320354,11.330852,6,14,"[1, 0, 3, 1, 1, 0, 1, 2, 1, 2, 1, 1]",0.638888888888889
Osteria del Teatro,restaurant,Tuscany,43.275822,11.985668,6,14,"[1, 0, 1, 0, 2, 0, 1, 2, 4, 2, 1, 0]",1.3055555555555556
Yagura,restaurant,Tuscany,43.770836791541,11.23955271853,6,14,"[3, 0, 2, 0, 0, 2, 2, 0, 1, 1, 1, 2]",0.9722222222222224
Pasticceria Querci,restaurant,Tuscany,43.789188988618,11.248111724854,6,14,"[0, 0, 1, 3, 0, 2, 0, 2, 2, 2, 1, 1]",0.9722222222222223
Wabi Sabi,restaurant,Tuscany,43.78403056394,11.272938251495,6,14,"[1, 2, 3, 0, 0, 0, 1, 3, 3, 0, 1, 0]",1.4722222222222223
Zoo di Pistoia,attraction,Tuscany,43.929428,10.865661,6,14,"[1, 0, 1, 4, 1, 0, 0, 4, 2, 1, 0, 0]",1.972222222222222
Space Electronic,attraction,Tuscany,43.773704,11.246295,6,14,"[2, 0, 1, 0, 2, 1, 3, 3, 0, 1, 0, 1]",1.138888888888889
Fiesole Musei,attraction,Tuscany,43.807531,11.294219,6,14,"[1, 0, 3, 1, 1, 2, 1, 1, 2, 2, 0, 0]",0.8055555555555555
Museo Galileo - Istituto e Museo di Storia della Scienza,attraction,Tuscany,43.767704,11.255887,6,14,"[0, 0, 5, 2, 0, 2, 0, 3, 0, 1, 1, 0]",2.305555555555556
Ristorante India,restaurant,Tuscany,43.807004,11.295909,9,13,"[3, 3, 1, 2, 0, 1, 0, 1, 1, 1, 0, 0]",1.076388888888889
Trattoria del Carmine,restaurant,Tuscany,43.769337,11.244866,8,13,"[1, 1, 0, 0, 0, 0, 1, 2, 1, 3, 3, 1]",1.0763888888888888
Cammillo Trattoria,restaurant,Tuscany,43.768024,11.249984,8,13,"[0, 0, 2, 1, 1, 1, 2, 1, 0, 1, 3, 1]",0.7430555555555555
O.k Bar,restaurant,Tuscany,43.775678,11.259787,8,13,"[1, 0, 1, 2, 2, 0, 4, 0, 1, 0, 2, 0]",1.4097222222222225
La Taverna di San Giuseppe,restaurant,Tuscany,43.315408510856,11.331691245764,8,13,"[1, 0, 0, 2, 5, 1, 0, 2, 2, 0, 0, 0]",2.076388888888889
Giardino delle Rose,attraction,Tuscany,43.762988,11.262823,8,13,"[0, 0, 1, 0, 3, 3, 1, 1, 0, 3, 1, 0]",1.4097222222222223
Abbazia Di San Galgano,attraction,Tuscany,43.149438408545,11.154792308807,8,13,"[0, 1, 2, 1, 0, 1, 2, 2, 3, 0, 0, 1]",0.9097222222222222
S.G.C. Fi-Pi-Li,poi,Tuscany,43.67657,10.463437,7,13,"[1, 1, 2, 4, 2, 0, 0, 1, 0, 0, 0, 2]",1.4097222222222225
Arezzo Fiere e Congressi,poi,Tuscany,43.469261982135,11.858892437071,7,13,"[3, 0, 1, 1, 1, 0, 0, 0, 2, 4, 1, 0]",1.576388888888889
Gelateria Cremeria Emma,restaurant,Tuscany,43.863068,10.246836,7,13,"[0, 0, 4, 0, 3, 1, 0, 4, 1, 0, 0, 0]",2.4097222222222223
Trattoria Il Campano,restaurant,Tuscany,43.717196,10.400942,7,13,"[0, 1, 1, 1, 0, 2, 1, 5, 2, 0, 0, 0]",1.9097222222222223
Gigi Trattoria,restaurant,Tuscany,43.844441,10.505883,7,13,"[0, 0, 0, 4, 2, 1, 1, 2, 0, 1, 0, 2]",1.4097222222222223
Il Gottino,restaurant,Tuscany,43.313347,10.515719,7,13,"[0, 1, 0, 0, 2, 1, 1, 3, 4, 1, 0, 0]",1.5763888888888886
Biscottificio Antonio Mattei,restaurant,Tuscany,43.879968,11.096465,7,13,"[0, 0, 1, 3, 3, 1, 0, 1, 0, 1, 3, 0]",1.4097222222222223
Osteria dell'Ignorante,restaurant,Tuscany,43.596666,11.115513,7,13,"[0, 0, 0, 0, 1, 2, 4, 1, 3, 0, 1, 1]",1.5763888888888886
Ristorante da Guido,restaurant,Tuscany,42.599374,11.291366,7,13,"[0, 0, 1, 0, 0, 3, 0, 3, 4, 0, 1, 1]",1.909722222222222
ZeB - Zuppa e Bollito,restaurant,Tuscany,43.764286,11.2614,7,13,"[0, 1, 2, 0, 1, 3, 0, 0, 3, 3, 0, 0]",1.576388888888889
Seven Apples - Discoteca,attraction,Tuscany,43.916095,10.208228,7,13,"[0, 1, 1, 1, 1, 0, 6, 1, 1, 0, 0, 1]",2.409722222222222
Torre Guinigi,attraction,Tuscany,43.843669,10.50699449,7,13,"[0, 0, 2, 1, 2, 0, 0, 2, 6, 0, 0, 0]",2.909722222222223
Pub San Paolo,attraction,Tuscany,43.318793727288,11.331220397744,7,13,"[0, 1, 0, 0, 2, 2, 1, 2, 1, 3, 0, 1]",0.9097222222222222
Stazione di Lucca,poi,Tuscany,43.837384402657,10.506167113781,6,13,"[0, 1, 2, 2, 2, 1, 2, 1, 1, 0, 1, 0]",0.5763888888888888
Firenze Rifredi,poi,Tuscany,43.800158,11.236402,6,13,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 2, 1]",0.24305555555555558
La Bottega Del Gelato S.R.L.,restaurant,Tuscany,43.716498,10.401947,6,13,"[0, 0, 0, 0, 0, 1, 2, 3, 4, 2, 1, 0]",1.7430555555555556
McDonald's Fornacette,restaurant,Tuscany,43.668567,10.596799,6,13,"[0, 1, 0, 1, 0, 0, 1, 2, 1, 4, 3, 0]",1.576388888888889
Le Vecchie Mura,restaurant,Tuscany,43.46696,11.044769,6,13,"[1, 0, 0, 1, 2, 2, 0, 4, 2, 0, 1, 0]",1.4097222222222223
