address,category,id,lat,lng,location,name,originalId,polarity,subCategory,numReviews,reviews,details
"Via Alessandria, 106, Rome, Italy",restaurant,2801,41.912053,12.502917,Rome,La Montecarlo,,7,,16,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2801,http://tour-pedia.org/api/getPlaceDetails?id=2801
"Via Merulana, 221, Rome, Italy",restaurant,3495,41.892481,12.501522,Rome,Pizzeria La Cuccuma,,7,,16,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3495,http://tour-pedia.org/api/getPlaceDetails?id=3495
"Via Tuscolana, 745, Rome, Italy",attraction,554,41.860762,12.555651,Rome,Atlantic,,7,,16,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=554,http://tour-pedia.org/api/getPlaceDetails?id=554
Piazza Vittorio Emanuele II,attraction,278,41.894514846152,12.504308223724,Rome,Piazza Vittorio Emanuele II,,7,,16,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=278,http://tour-pedia.org/api/getPlaceDetails?id=278
"Via Ettore Rolli, 2, Roma, Italia",restaurant,4402,41.876598,12.467874,Rome,Osteria Fernanda,,7,,17,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4402,http://tour-pedia.org/api/getPlaceDetails?id=4402
Via di S. Dorotea 8,restaurant,636,41.892061087257,12.4683524433,Rome,Pimm's Good,4b428edcf964a5207dd625e3,7,Cocktail Bar,17,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=636,http://tour-pedia.org/api/getPlaceDetails?id=636
"Via Giuseppe Lunati, 25/31, Rome, Italy",restaurant,3442,41.860584,12.452556,Rome,La Fucina,,7,,17,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3442,http://tour-pedia.org/api/getPlaceDetails?id=3442
"Via Appia Nuova, 416, Roma, Italia",attraction,561,41.875325,12.52185,Rome,Maestoso,,7,,17,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=561,http://tour-pedia.org/api/getPlaceDetails?id=561
"Piazza Della Repubblica, 43-45",attraction,3605,41.902381140004,12.496165528876,Rome,The Space Cinema Moderno,4c9d0a2e54c8a1cd57e27f4b,7,Movie Theater,17,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3605,http://tour-pedia.org/api/getPlaceDetails?id=3605
Via del Pigneto 20,attraction,1286,41.889399290085,12.524536,Rome,Cargo,4bd614ba6798ef3ba68d648d,7,Cocktail Bar,17,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1286,http://tour-pedia.org/api/getPlaceDetails?id=1286
"Rome,   Italy    Via Aurelia Antica, 415, Aurelio, 00165 Rome",accommodation,19,41.888840340411,12.425730228424,Rome,Crowne Plaza Rome St. Peter's,,7,,17,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=19,http://tour-pedia.org/api/getPlaceDetails?id=19
"Rome,   Italy    Via Vittorio Veneto 72, Area Via Veneto, 00187 Rome",accommodation,26,41.90710248235,12.489890679717,Rome,Regina Hotel Baglioni - The Leading Hotels of the World,,7,,17,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=26,http://tour-pedia.org/api/getPlaceDetails?id=26
,restaurant,7675,41.902235,12.485992,Rome,That's amore,,7,,18,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7675,http://tour-pedia.org/api/getPlaceDetails?id=7675
"Via Cornelia, 493, Rome, Italy",attraction,752,41.890279,12.382791,Rome,Forum Sport Center‎,,7,,18,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=752,http://tour-pedia.org/api/getPlaceDetails?id=752
"Piazzale Aurelio, 7, Rome, Italy",restaurant,486,41.88826,12.461225,Rome,Antico Arco,,7,,19,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=486,http://tour-pedia.org/api/getPlaceDetails?id=486
"Via del Teatro Pace, 44, Rome, Italy",restaurant,608,41.899084,12.471461,Rome,Navona Notte,,7,,19,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=608,http://tour-pedia.org/api/getPlaceDetails?id=608
"Via di San Giovanni in Laterano, 106, Rome, Italy",restaurant,766,41.889096,12.497405,Rome,Hostaria I Clementini,,7,,19,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=766,http://tour-pedia.org/api/getPlaceDetails?id=766
"Via Leonina, 18, Rome, Italy",restaurant,1906,41.894709,12.491976,Rome,Ciuri Ciuri,,7,,19,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1906,http://tour-pedia.org/api/getPlaceDetails?id=1906
"Via del Governo Vecchio, 125, Roma, Italia",restaurant,21460,41.898614,12.469827,Rome,Fattoincasa,,7,,19,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21460,http://tour-pedia.org/api/getPlaceDetails?id=21460
"Via della Scrofa, 60, Rome, Italy",restaurant,674,41.900541,12.474964,Rome,Friends,,7,,19,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=674,http://tour-pedia.org/api/getPlaceDetails?id=674
Campo de'Fiori 20/21,attraction,157,41.895764,12.471937,Rome,The Drunken Ship,4adcdac3f964a520635221e3,7,Bar,19,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=157,http://tour-pedia.org/api/getPlaceDetails?id=157
"Rome,   Italy    Via Ludovisi 49, Area Via Veneto, 00187 Rome",accommodation,6,41.90669276569,12.487474679947,Rome,Hotel Eden,,7,,19,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6,http://tour-pedia.org/api/getPlaceDetails?id=6
"Piazza Santa Maria delle Grazie, 2/a, Rome, Italy",restaurant,1777,41.906801,12.44975,Rome,Gelateria Millennium,,7,,20,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1777,http://tour-pedia.org/api/getPlaceDetails?id=1777
"Piazza degli Zingari, 5, Roma, Italia",restaurant,16264,41.895444,12.492908,Rome,Fatamorgana,,7,,20,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=16264,http://tour-pedia.org/api/getPlaceDetails?id=16264
"Rome,   Italy    Via Vittorio Veneto 125, Area Via Veneto, 00187 Rome",accommodation,7,41.907593540022,12.489917501807,Rome,The Westin Excelsior Rome,,7,,20,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7,http://tour-pedia.org/api/getPlaceDetails?id=7
"Via Leonina, 77, Rome, Italy",restaurant,18710,41.894691,12.491541,Rome,2Periodico Café,,7,,21,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=18710,http://tour-pedia.org/api/getPlaceDetails?id=18710
Via del Pellegrino 87,attraction,938,41.897164,12.470068,Rome,Barnum Cafè,4bbb84013de8c9b6f0d899ad,7,Pub,21,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=938,http://tour-pedia.org/api/getPlaceDetails?id=938
"Via della Lungaretta, 76, Rome, Italy",restaurant,2854,41.889618,12.471872,Rome,Ditta Trinchetti,,7,,22,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2854,http://tour-pedia.org/api/getPlaceDetails?id=2854
"L.go M.d. Fumasoni Biondi, 5, Rome, Italy",restaurant,21849,41.889595,12.469139,Rome,Grazia Graziella,,7,,22,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21849,http://tour-pedia.org/api/getPlaceDetails?id=21849
Via Venti Settembre 60,restaurant,23365,41.907679594533,12.498993693874,Rome,La Romana,51a0bced498ee3b3eb8a6f9c,7,Ice Cream Shop,22,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=23365,http://tour-pedia.org/api/getPlaceDetails?id=23365
Via Lemonia,attraction,1471,41.851725994642,12.55763053894,Rome,Parco degli Acquedotti,4be68982910020a18c6bd414,7,Park,22,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1471,http://tour-pedia.org/api/getPlaceDetails?id=1471
"Via del Governo Vecchio, 51",attraction,123,41.898317887935,12.470508036604,Rome,Abbey Theatre,4adcdac2f964a5200b5221e3,7,Bar,22,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=123,http://tour-pedia.org/api/getPlaceDetails?id=123
"Via della Paglia, 6, Rome, Italy",restaurant,1173,41.889804,12.469959,Rome,Nick Nowego Cafe',,7,,25,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1173,http://tour-pedia.org/api/getPlaceDetails?id=1173
Arco della Pace 5,attraction,425,41.900049100105,12.471609413624,Rome,Chiostro del Bramante,,7,,26,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=425,http://tour-pedia.org/api/getPlaceDetails?id=425
Piazza Bologna,attraction,957,41.913704542477,12.520557253158,Rome,Piazza Bologna,4bbf9936b492d13a10efa260,7,Plaza,26,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=957,http://tour-pedia.org/api/getPlaceDetails?id=957
"Piazza Testaccio, 41, Rome, Italy",restaurant,147,41.879737,12.477469,Rome,L'Oasi della Birra,,7,,27,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147,http://tour-pedia.org/api/getPlaceDetails?id=147
"Piazza di San Giovanni della Malva, 14, Rome, Italy",restaurant,776,41.892081,12.468917,Rome,"Osteria da ""Zi"" Umberto",,7,,27,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=776,http://tour-pedia.org/api/getPlaceDetails?id=776
"Via della Madonna dei Monti, 9, Rome, Italy",restaurant,853,41.893976,12.488353,Rome,Taverna dei Fori Imperiali,,7,,27,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=853,http://tour-pedia.org/api/getPlaceDetails?id=853
"Via Tiburtina, 196, Rome, Italy",restaurant,1464,41.899334,12.516279,Rome,Pastificio San Lorenzo,,7,,28,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1464,http://tour-pedia.org/api/getPlaceDetails?id=1464
"Rome,   Italy    Via Aurelia 831, Aurelio, 00165 Rome",accommodation,8267,41.8876023446,12.40460515055,Rome,Camping Village Roma,,7,,28,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8267,http://tour-pedia.org/api/getPlaceDetails?id=8267
"Rome,   Italy    Via Filippo Turati 171, Central Station, 00185 Rome",accommodation,105,41.896340683881,12.506106644869,Rome,"Radisson Blu es. Hotel, Roma",,7,,28,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=105,http://tour-pedia.org/api/getPlaceDetails?id=105
"Via della Lungaretta, 81, Rome, Italy",restaurant,4505,41.889625,12.471714,Rome,Baccanale Trastevere,,7,,29,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4505,http://tour-pedia.org/api/getPlaceDetails?id=4505
"Piazza Cavour, 22B, Rome, Italy",attraction,551,41.905958,12.469793,Rome,Adriano,,7,,33,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=551,http://tour-pedia.org/api/getPlaceDetails?id=551
"Piazza di San Lorenzo in Lucina, 29, Rome, Italy",restaurant,160,41.903693,12.478179,Rome,Ciampini,,7,,36,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=160,http://tour-pedia.org/api/getPlaceDetails?id=160
"Via Flaminia, 468, Rome, Italy",restaurant,1717,41.937766,12.467576,Rome,Mondi,,7,,36,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1717,http://tour-pedia.org/api/getPlaceDetails?id=1717
"Via Dei Giubbonari, 21",restaurant,7241,41.894355653821,12.474304219667,Rome,Roscioli,4dc3e01d922e0c63b7341c76,7,Gourmet Shop,41,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7241,http://tour-pedia.org/api/getPlaceDetails?id=7241
"Via Nizza, 138, Rome, Italy",attraction,979,41.913521,12.50287,Rome,Museo d'Arte Contemporanea di Roma (MACRO),,7,,44,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=979,http://tour-pedia.org/api/getPlaceDetails?id=979
"Via Ostiense, 68, Rome, Italy",restaurant,1313,41.870807,12.47969,Rome,Doppiozeroo,,7,,48,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1313,http://tour-pedia.org/api/getPlaceDetails?id=1313
"Via Casilina Vecchia, 42, Rome, Italy",attraction,165,41.887317,12.52384,Rome,Circolo degli Artisti,,7,,79,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=165,http://tour-pedia.org/api/getPlaceDetails?id=165
"Via Portuense, 135, Roma, Italia",restaurant,21284,41.876659,12.467866,Rome,Osteria Pistoia,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=21284,http://tour-pedia.org/api/getPlaceDetails?id=21284
"Via del Biscione, 9, Rome, Italy",restaurant,24409,41.895615,12.472939,Rome,Sweety Gelato Roma,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=24409,http://tour-pedia.org/api/getPlaceDetails?id=24409
via felice anerio 12,restaurant,2447,41.935610396239,12.515521658145,Rome,Stella Gemella Ristorante,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2447,http://tour-pedia.org/api/getPlaceDetails?id=2447
Via Fiume Giallo 80,restaurant,2322,41.810097669496,12.429099805873,Rome,O'Professore,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2322,http://tour-pedia.org/api/getPlaceDetails?id=2322
Via di Tor Vergata 424,restaurant,2198,41.836165424119,12.621040806861,Rome,Pasticceria Cinque Stelle,4c2bcf94d1a10f47418ef864,6,Dessert Shop,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2198,http://tour-pedia.org/api/getPlaceDetails?id=2198
Piazza Umberto Elia Terracini,restaurant,1998,41.829473425914,12.465523481369,Rome,Jet Set,4c1a07da23a29c74bd161953,6,Nightclub,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1998,http://tour-pedia.org/api/getPlaceDetails?id=1998
"Viale Maresciallo Pilsudsky, 44",restaurant,1765,41.928298852488,12.476695096097,Rome,Crilè,4c05700ad3842d7f642fbe41,6,Italian Restaurant,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1765,http://tour-pedia.org/api/getPlaceDetails?id=1765
Via Di San Teodoro 88,restaurant,1552,41.888241736037,12.483364058829,Rome,Cristalli Di Zucchero,4beed859d355a593776c0b60,6,Cupcake Shop,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1552,http://tour-pedia.org/api/getPlaceDetails?id=1552
"Benedetto croce, 61",restaurant,861,41.841887333333,12.484693,Rome,Chattanooga Saloon,4ba908a7f964a52065053ae3,6,Mexican Restaurant,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=861,http://tour-pedia.org/api/getPlaceDetails?id=861
"Corso Sempione, 13",restaurant,635,41.935497086476,12.534320848832,Rome,L'Angolo Russo,4b411fcaf964a52094c125e3,6,Café,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=635,http://tour-pedia.org/api/getPlaceDetails?id=635
"Via dell'Arco di San Calisto, 45, Rome, Italy",restaurant,446,41.889123,12.470973,Rome,Arco di San Calisto,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=446,http://tour-pedia.org/api/getPlaceDetails?id=446
"Via Merulana, 14/18, Roma, Italia",restaurant,865,41.894574,12.501265,Rome,Tempio di Mecenate,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=865,http://tour-pedia.org/api/getPlaceDetails?id=865
"Corso Trieste, 95, Rome, Italy",restaurant,1450,41.920408,12.509474,Rome,Pasticceria Marinari,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1450,http://tour-pedia.org/api/getPlaceDetails?id=1450
"Corso Trieste, 168, Rome, Italy",restaurant,1601,41.92325,12.513598,Rome,Le Gole Di Amatrice Srl,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1601,http://tour-pedia.org/api/getPlaceDetails?id=1601
"Viale Regina Margherita, 164, Rome, Italy",restaurant,1899,41.915145,12.503674,Rome,Itoya,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1899,http://tour-pedia.org/api/getPlaceDetails?id=1899
"Piazza della Rotonda, 12, Roma, Italia",restaurant,2147,41.89947,12.476598,Rome,Napoletano's,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2147,http://tour-pedia.org/api/getPlaceDetails?id=2147
"Piazzale Ardigò, 33, Rome, Italy",restaurant,3555,41.841681,12.481513,Rome,Sushi Kyo Japanese Restaurant,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3555,http://tour-pedia.org/api/getPlaceDetails?id=3555
"Via Guglielmo Mengarini, 43, Rome, Italy",restaurant,3615,41.863056,12.457046,Rome,Le tre zucche,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3615,http://tour-pedia.org/api/getPlaceDetails?id=3615
"Viale Giustiniano Imperatore, 29, Rome, Italy",restaurant,4861,41.856884,12.479042,Rome,Istanbul Kebab,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4861,http://tour-pedia.org/api/getPlaceDetails?id=4861
"Viale Arrigo Boito, 65, Rome, Italy",restaurant,5419,41.937285,12.514586,Rome,Mamma Angelina,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5419,http://tour-pedia.org/api/getPlaceDetails?id=5419
"Largo dei Colli Albani, 22, Rome, Italy",restaurant,5726,41.869882,12.529286,Rome,Billy's Ice il Gelato® il Re del Tiramisù,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5726,http://tour-pedia.org/api/getPlaceDetails?id=5726
"Via Enea 56/a, Rome, Italy",restaurant,5908,41.873791,12.527159,Rome,Ristorante Mekong,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5908,http://tour-pedia.org/api/getPlaceDetails?id=5908
"Via Riccardi Beato Placido, Rome, Rieti, Italy",restaurant,6224,41.856616,12.476971,Rome,El Chiringuito Libre,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6224,http://tour-pedia.org/api/getPlaceDetails?id=6224
"Piazzale Don Luigi Sturzo, 6, Rome, Italy",restaurant,23695,41.834176,12.466795,Rome,Frog,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=23695,http://tour-pedia.org/api/getPlaceDetails?id=23695
Viale Tirreno 2,restaurant,24254,41.935404,12.533594,Rome,Cibo Roma,51db008c498e43767f7035f2,6,Gastropub,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=24254,http://tour-pedia.org/api/getPlaceDetails?id=24254
"Via Luchino dal Verme, 167-169, Rome, Italy",restaurant,260670,41.888996,12.538472,Rome,Doctor Pizza,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=260670,http://tour-pedia.org/api/getPlaceDetails?id=260670
"Viale America, 20, Rome, Italy",attraction,2352,41.830839,12.462389,Rome,Piscina delle Rose Club,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2352,http://tour-pedia.org/api/getPlaceDetails?id=2352
"Via Capo d'Africa, 26/d",attraction,153,41.888741,12.4953649,Rome,Shamrock Irish Pub,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=153,http://tour-pedia.org/api/getPlaceDetails?id=153
Piazzale Ponte Milvio,attraction,4398,41.936515185529,12.466415243647,Rome,Chioschetto Ponte Milvio,4ce259bb825e721e17768045,6,Cocktail Bar,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4398,http://tour-pedia.org/api/getPlaceDetails?id=4398
Piazza di Porta San Giovanni,attraction,3746,41.885976939622,12.509264945984,Rome,Piazza di Porta San Giovanni,4ca74622b0b8236a6054a7e6,6,Plaza,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3746,http://tour-pedia.org/api/getPlaceDetails?id=3746
"Via Cernaia, 47",attraction,3610,41.90712189578,12.501009854268,Rome,Dal Sorchettaro,4c9d46ef7c096dcbcdbec9d1,6,Cupcake Shop,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3610,http://tour-pedia.org/api/getPlaceDetails?id=3610
Piazza Colonna,attraction,1545,41.900911538046,12.480103969574,Rome,Piazza Colonna,4bee65ef35dc0f470bcc3f5b,6,Plaza,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1545,http://tour-pedia.org/api/getPlaceDetails?id=1545
Via Cernaia 9,attraction,234,41.903315,12.497106,Rome,Basilica di Santa Maria degli Angeli e dei Martiri,4adcdac6f964a520175321e3,6,Church,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=234,http://tour-pedia.org/api/getPlaceDetails?id=234
"Via Constantino Morin, 38",attraction,126,41.912571223271,12.4561195254,Rome,Four Green Fields,4adcdac2f964a5200f5221e3,6,Sports Bar,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=126,http://tour-pedia.org/api/getPlaceDetails?id=126
"Via di Rebibbia, 18, Rome, Italy",accommodation,1302,41.924331,12.569538,Rome,Hotel Metro Roma,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1302,http://tour-pedia.org/api/getPlaceDetails?id=1302
"Rome,   Italy    Via Della Stazione Di S. Pietro 14, Vatican City - Prati, 00165 Rome",accommodation,74,41.898875207524,12.454585433006,Rome,Starhotels Michelangelo Rome,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=74,http://tour-pedia.org/api/getPlaceDetails?id=74
"Rome,   Italy    Via T.Taramelli 7, Flaminio, 00197 Rome",accommodation,27,41.922590438221,12.483140230179,Rome,Best Western Hotel Rivoli,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=27,http://tour-pedia.org/api/getPlaceDetails?id=27
"Rome,   Italy    Vicolo Dei Chiodaroli 9, Pantheon, 00186 Rome",accommodation,2230,41.894645554827,12.474390417283,Rome,Hotel Smeraldo,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2230,http://tour-pedia.org/api/getPlaceDetails?id=2230
"Rome,   Italy    Via del Cottolengo 50, Vatican City - Prati, 00165 Rome",accommodation,19263,41.89705496493,12.44865976274,Rome,Il Cantico,,6,,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=19263,http://tour-pedia.org/api/getPlaceDetails?id=19263
Viale Castro Pretorio 105,poi,1138,41.906237632774,12.507462501526,Rome,"Biblioteca Nazionale Centrale di Roma ""Vittorio Emanuele II""",,6,,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1138,http://tour-pedia.org/api/getPlaceDetails?id=1138
